"","Species","Site","Nstar","Nstar_prime","LNstar","LNstar_prime","DeltaN","DeltaLN"
"42",6,4,0.124276782156114,0.129879415443977,-2.08524408668085,-2.04114883249694,0.00560263328786276,0.044095254183913
"43",7,4,0.098816070562365,0.0987802632559886,-2.3144950299418,-2.31485745879942,-3.58073063764092e-05,-0.000362428857625385
"44",8,4,0.227092654197339,0.237315231639189,-1.48239717650853,-1.43836593033026,0.0102225774418501,0.0440312461782695
"45",9,4,0.125671679981384,0.126119768917321,-2.0740824872469,-2.07052327655148,0.000448088935937202,0.00355921069542919
"46",10,4,0.00441131536780714,0.00461733246942073,-5.42358236465282,-5.37793812821216,0.000206017101613584,0.045644236440662
"47",11,4,0.00163939445694049,0.00281170106295384,-6.4134283389024,-5.87396561831143,0.00117230660601335,0.539462720590968
"48",12,4,0.00533845049294443,0.00560326465529788,-5.23281983797805,-5.18440587694412,0.000264814162353443,0.0484139610339263
"49",1,5,7.65275215933371,8.74628966525339,2.03506534253058,2.16862957218312,1.09353750591968,0.133564229652544
"50",2,5,3.19060826217654,4.29068452207667,1.16021157641834,1.45644628246686,1.10007625990013,0.296234706048516
"51",3,5,0.377725946725791,0.384896015694193,-0.973586354970357,-0.954782070280977,0.00717006896840183,0.0188042846893807
"52",4,5,4.3815423079583,6.59160426239162,1.47740078751149,1.88579675779414,2.21006195443332,0.408395970282643
"53",5,5,0.204359908306958,0.304865859922483,-1.58787258320354,-1.18788340264951,0.100505951615524,0.399989180554031
"54",6,5,0.273981815213846,0.376693699204744,-1.29469354262919,-0.976322890718841,0.102711883990898,0.318370651910348
"55",7,5,0.255529893931205,0.311203087006663,-1.36441587449485,-1.16730956703988,0.055673193075458,0.197106307454971
"56",8,5,0.317205897202757,0.371928596736728,-1.1482041979606,-0.989053387388755,0.0547226995339711,0.159150810571849
"57",9,5,0.149595806589803,0.154224203620851,-1.89981824465146,-1.8693478676485,0.0046283970310487,0.0304703770029562
"58",10,5,0.00247164475528946,0.00285850006151476,-6.00287145712077,-5.8574582457403,0.0003868553062253,0.145413211380464
"59",11,5,0.003190282043482,0.00591418229420272,-5.74764595120911,-5.13040203384654,0.00272390025072072,0.617243917362575
"60",12,5,0.0108634348237014,0.0136788056460882,-4.5223527323742,-4.29190767717167,0.00281537082238682,0.230445055202533
"61",1,6,8.72502206673068,9.61538145725977,2.16619499722348,2.26336405139573,0.890359390529095,0.0971690541722476
"62",2,6,3.07699027968284,3.1922905331241,1.12395193731081,1.16073869459473,0.115300253441262,0.036786757283912
"63",3,6,0.0888903241173154,0.0971183671864837,-2.42035198246098,-2.33182476414255,0.00822804306916824,0.0885272183184282
"64",4,6,3.07881459652782,3.18326443895507,1.12454465164633,1.15790722337727,0.104449842427248,0.0333625717309347
"65",5,6,0.0913396951286677,0.091830548963854,-2.39316980899451,-2.38781025932977,0.000490853835186225,0.00535954966473451
"66",6,6,0.262743562533064,0.263986907035379,-1.33657676987511,-1.33185577162863,0.00124334450231495,0.00472099824648375
"67",7,6,0.104069345161838,0.105238619348403,-2.26269782163776,-2.25152494197247,0.00116927418656443,0.011172879665287
"68",8,6,0.119181223592007,0.119769815866122,-2.12711005695978,-2.12218357941956,0.000588592274115035,0.00492647754021958
"69",9,6,0.0958760973096523,0.095875695116945,-2.34469857414872,-2.34470276907907,-4.02192707374405e-07,-4.19493035508367e-06
"70",10,6,0.00214204540685418,0.00215151501339882,-6.14599410883664,-6.14158302760222,9.46960654464894e-06,0.00441108123442557
"71",11,6,0.00185983729574457,0.00305209048350337,-6.28726627048937,-5.79192851871782,0.0011922531877588,0.495337751771546
"72",12,6,0.00388781859354673,0.0039153094392226,-5.54990705151086,-5.54286091327007,2.74908456758738e-05,0.00704613824078493
"73",1,7,7.34318085682724,9.01477863999482,1.9937721079942,2.19886530172207,1.67159778316758,0.20509319372787
"74",2,7,4.24816487294568,5.84248985141368,1.44648709508518,1.76515705040133,1.594324978468,0.318669955316151
"75",3,7,0.771778781729779,0.91355270509144,-0.259057322184776,-0.0904142090523429,0.141773923361661,0.168643113132433
"76",4,7,2.88229412648537,4.12511404638982,1.05858654874931,1.41709366701411,1.24281991990445,0.358507118264798
"77",5,7,0.187841003882894,0.209375785905863,-1.67215939800567,-1.56362462282961,0.021534782022969,0.108534775176065
"78",6,7,0.214594252309021,0.249526963964689,-1.53900623241998,-1.38818829762716,0.0349327116556676,0.150817934792819
"79",7,7,0.133476545882909,0.155661293253616,-2.01382950284682,-1.86007282929052,0.0221847473707071,0.153756673556297
"80",8,7,0.260571121388366,0.289797237992646,-1.34487943628623,-1.23857377987718,0.0292261166042794,0.106305656409049
