"","Species","Site","Nstar","Nstar_prime","LNstar","LNstar_prime","DeltaN","DeltaLN"
"86",2,8,2.74511817779397,3.56562996043054,1.00982412605444,1.27134074524856,0.820511782636566,0.261516619194111
"87",3,8,0.275063147895657,0.293595240958422,-1.29075457896472,-1.22555319164283,0.0185320930627656,0.0652013873218971
"88",4,8,3.963617031291,4.55317570221171,1.37715700011814,1.51582494603452,0.58955867092071,0.138667945916381
"89",5,8,0.187429687925705,0.203249959848839,-1.67435150163047,-1.59331872809992,0.0158202719231341,0.0810327735305527
"90",6,8,0.268097472504547,0.286579292963669,-1.31640466122014,-1.24974001684841,0.0184818204591215,0.0666646443717305
"91",7,8,0.27900453560112,0.30591380039785,-1.27652724065807,-1.18445191476034,0.0269092647967307,0.0920753258977272
"92",8,8,0.234111592183161,0.27393887016524,-1.45195738762855,-1.29485029907164,0.0398272779820792,0.157107088556905
"93",9,8,0.162726302931673,0.16367484094713,-1.81568561260123,-1.80987349641577,0.000948538015457329,0.0058121161854594
"94",10,8,0.00226892406152548,0.00253460127677206,-6.0884495415605,-5.97771894157934,0.000265677215246577,0.110730599981164
"95",11,8,0.00319790014969721,0.00461203163737762,-5.74526088779164,-5.37908681680319,0.00141413148768041,0.36617407098846
"96",12,8,0.00737264482571022,0.00838538018743623,-4.90997877342435,-4.78126554335904,0.00101273536172602,0.128713230065315
"97",1,9,7.8967895400696,8.27500865982412,2.0664562895423,2.113239967767,0.378219119754516,0.0467836782247009
"98",2,9,3.87406467573645,4.93280690334437,1.35430425966642,1.59590817762663,1.05874222760792,0.241603917960206
"99",3,9,0.485638334125893,0.493341828443615,-0.722291100577683,-0.706552981222207,0.00770349431772177,0.015738119355476
"100",4,9,2.75915484415977,3.83589157989889,1.01492441695126,1.34440189277893,1.07673673573912,0.329477475827666
"101",5,9,0.332830108249437,0.407637755489074,-1.10012310462769,-0.897376353147404,0.074807647239638,0.202746751480289
"102",6,9,0.0804744335924282,0.0851865592217151,-2.51981574012675,-2.46291161320526,0.00471212562928693,0.0569041269214825
"103",7,9,0.317912201395269,0.394524845199574,-1.14598003056484,-0.930073161719669,0.0766126438043057,0.215906868845169
"104",8,9,0.0882107988295479,0.0932945211085957,-2.42802588775487,-2.37199389623366,0.00508372227904783,0.0560319915212082
"105",9,9,0.0845711516905241,0.0894458009174125,-2.47016206708842,-2.4141224134785,0.00487464922688835,0.056039653609917
"106",10,9,0.00028576822315603,0.000421613103827151,-8.1603294842483,-7.77142248003619,0.000135844880671121,0.388907004212111
"107",11,9,0.00496867380730773,0.00726488071096431,-5.30460231405752,-4.92470340178302,0.00229620690365658,0.379898912274501
"108",12,9,0.00366460442386401,0.00428857809080172,-5.60903488293015,-5.45180004834859,0.000623973666937714,0.157234834581551
"109",1,10,9.05646007699286,11.3873446218461,2.20347832372524,2.43250261786915,2.33088454485324,0.229024294143919
"110",2,10,2.95915449224006,3.47841217715774,1.08490358301831,1.24657591873144,0.519257684917686,0.161672335713135
"111",3,10,0.353924191536961,0.453171367687137,-1.03867253698204,-0.791484929919567,0.0992471761501761,0.247187607062471
"112",4,10,2.53009025303635,3.35419119414081,0.928254975240054,1.21021066658871,0.824100941104464,0.281955691348657
"113",5,10,0.237242302598037,0.271901593927341,-1.43867328628381,-1.30231506517869,0.0346592913293039,0.136358221105121
"114",6,10,0.180729506303673,0.215238312390806,-1.71075380581722,-1.53600943498445,0.0345088060871328,0.174744370832762
"115",7,10,0.172445294228228,0.195243384925308,-1.75767522771746,-1.63350837086031,0.0227980906970807,0.124166856857146
"116",8,10,0.24022380085211,0.257164600318785,-1.42618428660102,-1.35803893093264,0.0169407994666752,0.0681453556683793
"117",9,10,0.0489280276479547,0.0499732255633262,-3.01740488416136,-2.99626790571276,0.00104519791537151,0.0211369784485957
"118",10,10,0.00183937132339108,0.00216361459286347,-6.29833143781451,-6.13597503327563,0.000324243269472385,0.162356404538879
"119",11,10,0.00198874677554225,0.00357837725909369,-6.22025059966256,-5.63284586091454,0.00158963048355145,0.587404738748018
"120",12,10,0.00569816025448182,0.00660375990448671,-5.16761191861223,-5.02011610965924,0.000905599650004886,0.147495808952984
"121",1,11,5.9228974074825,7.2612274027076,1.77882575610523,1.98254887828087,1.3383299952251,0.203723122175645
"122",2,11,4.30182187530511,4.63938434372033,1.45903862489886,1.53458167289176,0.337562468415221,0.0755430479929029
"123",3,11,0.0703460884523111,0.0841774475391417,-2.65432809821401,-2.47482823756364,0.0138313590868307,0.179499860650372
"124",4,11,3.29314823331833,3.38895240504456,1.19184401705414,1.22052084857367,0.0958041717262303,0.028676831519534
"125",5,11,0.20179597646161,0.205554626599884,-1.60049810950912,-1.58204345750001,0.00375865013827423,0.0184546520091142
"126",6,11,0.177504114135715,0.181014108500827,-1.7287614921059,-1.70918030323568,0.00350999436511243,0.0195811888702195
"127",7,11,0.233310578755167,0.238829248202482,-1.4553847569829,-1.43200642505385,0.00551866944731477,0.0233783319290506
"128",8,11,0.416329961913039,0.436855065078508,-0.876277155444474,-0.82815379775676,0.020525103165469,0.0481233576877137
"129",9,11,0.0696476804186717,0.0696693617332468,-2.66430588270398,-2.66399463126746,2.16813145751116e-05,0.000311251436511562
"130",10,11,0.000434413375096234,0.000442748850543194,-7.74151400000217,-7.72250787748044,8.33547544695952e-06,0.0190061225217324
"131",11,11,0.00343687654282386,0.00458132240435674,-5.67319220179919,-5.38576758795614,0.00114444586153288,0.28742461384305
"132",12,11,0.00328861125678579,0.00343226656158509,-5.71728991371799,-5.67453443091301,0.000143655304799307,0.0427554828049743
"133",1,12,5.04575719091475,5.5276260059059,1.61854772993997,1.70975842967343,0.481868814991151,0.091210699733457
"134",2,12,4.32230910674723,6.20793099694612,1.46378977490427,1.8258276676365,1.88562189019889,0.362037892732228
"135",3,12,0.286244076080532,0.295597481202414,-1.250910419243,-1.21875661091052,0.00935340512188204,0.0321538083324855
"136",4,12,2.8743941770233,4.16008151013098,1.05584193100914,1.4255346678627,1.28568733310767,0.369692736853557
"137",5,12,0.109941587011798,0.124515177843957,-2.20780608140006,-2.08332766011461,0.0145735908321593,0.124478421285443
"138",6,12,0.149525981466052,0.165976504509197,-1.90028511218039,-1.79590903974442,0.0164505230431456,0.104376072435969
"139",7,12,0.274760718070296,0.342648925874366,-1.29185467619433,-1.07104889571557,0.0678882078040706,0.220805780478767
"140",8,12,0.166908838136284,0.192552755673995,-1.79030749503525,-1.64738510735131,0.0256439175377108,0.142922387683938
"141",9,12,0.0920598492167789,0.0925181162573577,-2.38531637847426,-2.38035080220925,0.000458267040578816,0.00496557626500493
"142",10,12,0.00223439471645035,0.0025411201581388,-6.10378490797522,-5.9751502880255,0.000306725441688441,0.128634619949719
"143",11,12,0.000299514348004711,0.00143730601430523,-8.11334823502967,-6.54498474096915,0.00113779166630052,1.56836349406052
